Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std
1334,8.575928936,113,118.28125,4.427728247
1335,8.861197166,111,109.90625,0.744074132
1336,9.143762615,112,113.21875,7.094177504
1337,9.400507298,118,113.0625,0.918866819
1338,8.948047835,109,213.15625,15.9359595
1339,9.041200151,112,114.03125,4.880124095
1340,8.658041119,105,107.9375,0.755230679
1341,8.655244354,104,205,13.08392535
1342,8.728450894,113,111.1875,1.15712302
1343,8.704534403,107,117.21875,5.179022264
1344,8.885819067,112,115.28125,5.270662963
1345,9.017816568,115,119.59375,0.778300154
1346,8.791596653,111,127.6875,8.53022247
1347,8.709977723,108,114.34375,4.598220888
1348,8.542687941,109,157.53125,9.439813773
1349,8.696038164,107,159.0625,7.006827552
1350,8.454011338,108,159.5,7.581230626
1351,8.51561129,111,112.03125,0.814694587
1352,8.598500359,109,113.9375,5.014162516
1353,9.158336732,114,122.875,0.781821127
1354,9.504501668,120,120.03125,0.856097916
1355,9.317500263,119,173.59375,8.962813431
1356,8.959009086,112,169.28125,7.349230877
1357,8.938738653,111,116.625,5.078354394
1358,8.829234259,113,161.8125,10.61821776
1359,8.801384052,111,124.1875,4.773278079
1360,9.067931605,116,115.5625,1.039666651
1361,9.253001531,120,118.125,0.652571969
1362,9.264686987,122,123.46875,6.860929973
1363,9.139865401,115,125.875,5.166899588
1364,9.251834073,118,165.65625,7.300651403
1365,8.922436671,111,122.59375,7.941799294
1366,9.551194802,120,123.375,0.822651925
1367,9.638501276,121,121.78125,0.724549689
1368,9.392457859,119,267.28125,16.26143356
1369,9.398172021,123,130.5,4.94622771
1370,9.322760731,115,171.53125,10.81007558
1371,9.488738156,122,175.625,15.75288561
1372,9.543762405,123,118.96875,0.784197725
1373,9.137006319,116,125.5,4.890045948
1374,9.522252306,117,168.84375,11.65064895
1375,9.626547589,117,122.78125,0.927856204
1376,9.095984094,113,170.96875,13.38460252
1377,9.198487232,113,118.65625,1.009296718
1378,9.345803737,115,217.25,16.30512191
1379,9.590580927,120,118.1875,0.779158632
1380,9.539316172,116,175.15625,13.25693293
1381,9.455910961,118,126.25,0.813395723
1382,9.658070939,122,165.78125,13.01851171
1383,9.370233574,118,212.625,13.71267966
1384,9.344055894,119,168.65625,12.83968594
1385,9.163342252,116,211.5,13.62569672
1386,9.228193943,112,120.40625,5.181716933
1387,9.360591521,127,124.1875,1.048777273
1388,9.64722951,123,113.375,8.214340887
1389,9.842103102,125,112.5,3.997122106
1390,9.946842941,123,112.46875,1.267575451
1391,9.910793899,121,145.25,10.27402315
1392,10.07523518,121,130.0625,7.592612851
1393,9.878472462,122,115.46875,1.538607816
1394,10.31185105,122,128.09375,1.280432251
1395,9.975807408,116,213.96875,16.2143773
1396,9.338197968,112,169.78125,14.37384513
1397,9.509772528,108,159.875,10.58642093
1398,9.668243584,112,112.09375,5.668196149
1399,9.663262826,118,114.15625,1.423051058
1400,9.948001436,114,114.90625,1.270800555
1401,10.40471501,123,121.28125,1.11324953
1402,10.13321379,118,219.75,16.21848109
1403,9.857141156,117,117.96875,5.338766326
1404,9.534098735,114,165.75,7.587108957
1405,9.838765008,113,166.1875,15.05887044
1406,9.790297725,114,113.1875,1.642274373
1407,10.11328928,118,113.375,1.022345176
1408,10.44412034,124,124.09375,1.254394179
1409,10.27654762,116,121.15625,7.345088126
1410,9.762539511,115,164.375,13.54953668
1411,9.512275104,111,118.0625,5.612203472
1412,9.889084595,112,116.1875,1.375365332
1413,9.849317967,112,167,14.82893903
1414,10.27253145,116,118.03125,0.976508398
1415,10.30244923,117,115.78125,1.263102996
1416,9.996058023,112,164.9375,8.286712493
1417,9.938798851,111,117.65625,4.985828928
1418,10.11260831,111,111.8125,7.453751011
1419,10.21977031,110,118.84375,5.288212707
1420,9.90022631,107,121.5625,5.079685043
1421,10.14593079,112,112.71875,1.181909669
1422,9.840421926,108,208.71875,15.94824404
1423,9.897833968,109,119.03125,1.23190423
1424,10.1236611,111,116.65625,5.301749468
1425,10.12299958,109,114.3125,5.105086516
1426,9.675702593,108,160.96875,12.089095
1427,10.08757586,116,113.8125,1.281732067
1428,10.37406678,114,121.75,9.053465901
1429,10.54457626,112,162.6875,10.81624685
1430,9.846231544,108,210.53125,16.30670387
1431,10.2024542,111,116.71875,1.01089959
1432,9.889085385,109,111.5,6.448822135
1433,9.680401652,107,108.96875,5.448566306
1434,9.523782977,104,159.71875,12.06003422
1435,9.820229935,105,105.09375,3.516276396
1436,9.739974392,106,113.75,1.417978511
1437,10.32841432,111,114.34375,8.32872654
1438,10.0607022,109,158.65625,13.15170723
1439,10.08864398,109,165.78125,16.86910504
1440,10.20967164,109,113.96875,1.157413331
1441,10.5655335,111,113.71875,1.086327107
1442,10.33668505,114,175.6875,10.86032421
1443,10.53476346,115,118.1875,5.37244385
1444,10.59260495,114,119.8125,7.373002533
1445,10.75701238,114,118.03125,7.878776854
1446,10.55348548,116,113.1875,6.180741907
1447,11.10608114,120,119.1875,1.350509209
1448,10.74960803,119,170.84375,12.60679267
1449,10.63490533,121,125.21875,5.873775442
1450,10.47037272,116,121.78125,5.692629076
1451,10.52630488,118,116.78125,1.552177275
1452,10.48462895,113,120.0625,5.394775036
1453,10.46379558,113,118.9375,9.044740285
1454,10.68289231,113,108.78125,1.38814532
1455,11.07708982,116,121.59375,1.069871024
1456,10.78037367,113,119,7.19803889
1457,10.86807263,116,122.96875,5.875674693
1458,11.04196794,116,121.28125,7.662309005
1459,10.15531943,112,165.96875,14.07123773
1460,10.62239649,110,113.40625,1.862547815
1461,10.87775174,113,119.78125,6.110035109
1462,11.36228577,117,120.625,1.606051396
1463,10.52983891,114,168.65625,11.31343733
1464,10.76439152,115,119.3125,5.54529986
1465,11.02442026,114,118.1875,4.291132931
1466,11.03302592,113,163.8125,12.46930167
1467,11.11634415,116,117.84375,1.552407896
1468,11.4190395,116,114.3125,1.518188947
1469,11.23343843,113,120.9375,5.031675594
1470,10.54121392,113,216.28125,17.69145584
1471,11.45876848,121,122.21875,1.280423198
1472,11.0130529,112,119.21875,8.296267161
1473,11.44809415,117,118.96875,6.353887892
1474,11.19736206,113,161.3125,14.19288065
1475,11.50855988,111,115.75,1.562119006
1476,10.97329466,113,123.5,7.478301832
1477,11.17512064,112,121.78125,9.573821937
1478,11.65177726,119,119.09375,1.415635101
1479,11.61176659,116,121.53125,7.199995532
1480,11.34610481,112,212.5625,14.55956262
1481,11.58933858,118,118.75,1.35700063
1482,11.65904892,119,172.53125,9.833581293
1483,11.71594831,121,127.4375,8.397086461
1484,11.83643623,120,165.09375,8.240394251
1485,11.5736066,117,125.75,7.972862848
1486,11.45267155,117,174.34375,11.76499573
1487,11.25676068,115,120.5625,7.765627619
1488,11.14047682,116,120.46875,8.604053194
1489,10.94801492,113,120.375,5.979622058
1490,10.99618352,115,116.71875,1.53841907
1491,10.76353825,115,169.5625,18.13549407
1492,10.9472779,114,115.1875,1.589031167
1493,11.23593775,119,118.71875,1.018763951
1494,11.3012251,116,116.75,5.68472543
1495,11.25243256,116,122,5.654409502
1496,11.24528072,116,163.75,5.982549903
1497,11.22590193,117,114.125,1.747790221
1498,11.39832309,117,119.15625,5.355530797
1499,11.3386976,122,124.03125,5.187025955
1500,11.22027109,117,167.625,8.678142431
